circulo,partido,nome,tipo
Braga,PAN,Rui Miguel dos Santos Rocha,efetivo
Braga,PAN,Maria Teresa Ribeiro Pereira,efetivo
Braga,PAN,Maria do Rosário Vilela de Oliveira Pereira,efetivo
Braga,PAN,Francisco Sidónio Faria Salgado,efetivo
Braga,PAN,Fernanda Rodrigues Antunes,efetivo
Braga,PAN,Cátia Garcia Azevedo,efetivo
Braga,PAN,Tiago Jorge Monteiro Teixeira,suplente
Braga,PAN,Maria Georgete de Sousa Ribeiro,suplente
Braga,PAN,Joel Bruno Nogueira Lisboa,suplente
Braga,PCP - PEV - CDU,Carla Maria da Costa e Cruz,efetivo
Braga,PCP - PEV - CDU,Rosa Manuela Mota Guimarães,efetivo
Braga,PCP - PEV - CDU,Alexandre Dias Leite,efetivo
Braga,PCP - PEV - CDU,Tânia Daniela Carvalho da Silva,efetivo
Braga,PCP - PEV - CDU,Fernando Jorge da Silva e Sá,efetivo
Braga,PCP - PEV - CDU,Mário Jorge Gomes Figueiredo,efetivo
Braga,PCP - PEV - CDU,Inês Alves Rodrigues,efetivo
Braga,PCP - PEV - CDU,Bárbara Seco de Barros,efetivo
Braga,PCP - PEV - CDU,Manuel Fernando Morgado Carvoeiro,efetivo
Braga,PCP - PEV - CDU,Joaquim da Silva Costa,efetivo
Braga,PCP - PEV - CDU,Ana Paula Quintela Rodrigues,efetivo
Braga,PCP - PEV - CDU,Arlindo da Cunha Cruz,efetivo
Braga,PCP - PEV - CDU,Baltazar Afonso Ferreira Gonçalves,efetivo
Braga,PCP - PEV - CDU,Catarina de Freitas Marques,efetivo
Braga,PCP - PEV - CDU,Sérgio Sales Almeida,efetivo
Braga,PCP - PEV - CDU,João Jorge Ferreira Baptista,efetivo
Braga,PCP - PEV - CDU,Daniela Filipa Teixeira Ferreira,efetivo
Braga,PCP - PEV - CDU,Joaquim Daniel Pereira Rodrigues,efetivo
Braga,PCP - PEV - CDU,Benvinda Manuela Lemos Machado,efetivo
Braga,PCP - PEV - CDU,Pedro Manuel Pastor Torcato Ribeiro,suplente
Braga,PCP - PEV - CDU,Filipe José Braga Moura Gomes,suplente
Braga,PCP - PEV - CDU,Filipa Alexandra Magalhães Teixeira,suplente
Braga,PCP - PEV - CDU,Luís Heitor da Silva Pires Marinho,suplente
Braga,PCP - PEV - CDU,Alexandre Ferreira Carvalho,suplente
Braga,PCTP/MRPP,Maria Sofia Gomes Pereira,efetivo
Braga,PCTP/MRPP,Paulo Augusto Pereira da Silva,efetivo
Braga,PCTP/MRPP,Crisanta Pinto Cordeiro Mendes,efetivo
Braga,PCTP/MRPP,Manuel Joaquim da Cruz Araújo,efetivo
Braga,PCTP/MRPP,Inês Carvalhal Machado,efetivo
Braga,PCTP/MRPP,Adelino Oliveira Magalhães Nogueira,efetivo
Braga,PCTP/MRPP,Maria José Martins Ferreira,efetivo
Braga,PCTP/MRPP,Mário Rui Correia Senra,efetivo
Braga,PCTP/MRPP,Isabel Maria Monteiro Pereira,efetivo
Braga,PCTP/MRPP,Hermógenes Agostinho de Barros Vila Verde Varela Moço,efetivo
Braga,PCTP/MRPP,Sara Gabriela Mendes de Sousa,efetivo
Braga,PCTP/MRPP,Ernesto Ferreira Moreira Reis,efetivo
Braga,PCTP/MRPP,Olívia Salgado Ferreira,efetivo
Braga,PCTP/MRPP,Hugo Filipe Ferreira Araújo,efetivo
Braga,PCTP/MRPP,Maria da Glória Silva Freitas Costa,efetivo
Braga,PCTP/MRPP,António Jorge Ferreira Pereira,efetivo
Braga,PCTP/MRPP,Maria Ascenção Faria Gomes Mendes,efetivo
Braga,PCTP/MRPP,Agostinho da Silva Mendes,efetivo
Braga,PCTP/MRPP,Carlos Manuel Marques Pinto de Loureiro,efetivo
Braga,PCTP/MRPP,Glória Gonçalves Rodrigues,suplente
Braga,PCTP/MRPP,Maria da Luz Barbosa de Miranda,suplente
Braga,PCTP/MRPP,António Luis de Castro Carvalho,suplente
Braga,PCTP/MRPP,Maria de Lourdes da Veiga Sacoto Pinto dos Santos,suplente
Braga,PCTP/MRPP,Jorge Ferreira de Almeida,suplente
Braga,PDR,Filipe Leite da Costa,efetivo
Braga,PDR,Paula Alexandra das Dores Vilaça,efetivo
Braga,PDR,António Jorge da Silva Gonçalves,efetivo
Braga,PDR,Paula Cristina Rodrigues Lima,efetivo
Braga,PDR,Paulo Ricardo Fernandes Barbosa,efetivo
Braga,PDR,Jéssica Dias Carneiro,efetivo
Braga,PDR,Filipe Monteiro Rodrigues Pereira,efetivo
Braga,PDR,Carla da Conceição Rodrigues de Sá Barros,efetivo
Braga,PDR,Vítor Manuel Pereira Amorim,efetivo
Braga,PDR,Madalena Sofia Amorim da Costa,efetivo
Braga,PDR,Carlos José Dantas Carneiro,efetivo
Braga,PDR,Anabela Cerqueira Dias,efetivo
Braga,PDR,Vítor Manuel Amorim de Barros,efetivo
Braga,PDR,Vera Mónica da Costa Amorim,efetivo
Braga,PDR,José Emílio Cerqueira Dias,efetivo
Braga,PDR,Maria Madalena Cerqueira Dias Rodrigues,efetivo
Braga,PDR,Joaquim Agostinho Lopes da Silva,efetivo
Braga,PDR,Maria Eugenia Teixeira Leite da Costa,efetivo
Braga,PDR,Agostinho Manuel de Sousa da Silva,efetivo
Braga,PDR,Júlia Glória Araújo Fernandes,suplente
Braga,PDR,André Brandão Dias,suplente
Braga,PDR,Maria Clara Leite da Costa Silva,suplente
Braga,PDR,Vítor Daniel de Sá Barros,suplente
Braga,PNR,Francisco João e Sousa Pereira,efetivo
Braga,PNR,José Artur Gonçalves Antunes,efetivo
Braga,PNR,Ana Mafalda Aragão Moraes de Utra Machado Pinto Coelho,efetivo
Braga,PNR,Leandro Eduardo Simões Pinto do Souto,efetivo
Braga,PNR,Manuel Fernando de Faria Fernandes,efetivo
Braga,PNR,Laurinda Manuela Gomes Ferreira,efetivo
Braga,PNR,Francisco Duarte Ferreira,efetivo
Braga,PNR,Miguel Ângelo Machado Coelho,efetivo
Braga,PNR,Delfina da Glória Passos Gonçalves Antunes,efetivo
Braga,PNR,Fernando Ferreira da Cunha,efetivo
Braga,PNR,Ana Raquel Filipe Félix,efetivo
Braga,PNR,Fernando Manuel Fernandes Lobo,efetivo
Braga,PNR,Teresa Cristina do Carmo Lopes da Silva Pinto,efetivo
Braga,PNR,António Maria Pais Rodrigues,efetivo
Braga,PNR,Maria da Conceição de Pereira Fernandes,efetivo
Braga,PNR,Ricardo Manuel da Graça Alves,efetivo
Braga,PNR,Margarida Fradique Rodrigues de Sousa Ribeiro,efetivo
Braga,PNR,Diogo José Duarte Costa,efetivo
Braga,PNR,Tânia Catarina Baleia Alves,efetivo
Braga,PNR,Marisa Alexandra Almeida da Fonseca,suplente
Braga,PNR,Paulo Alexandre Araújo Esteves,suplente
Braga,PPD/PSD,André Guimarães Coelho Lima,efetivo
Braga,PPD/PSD,Firmino José Rodrigues Marques,efetivo
Braga,PPD/PSD,Maria Clara Gonçalves Marques Mendes,efetivo
Braga,PPD/PSD,Carlos Eduardo Vasconcelos Fernandes Ribeiro dos Reis,efetivo
Braga,PPD/PSD,Jorge Paulo da Silva Oliveira,efetivo
Braga,PPD/PSD,Maria Gabriela da Cunha Baptista Rodrigues da Fonseca,efetivo
Braga,PPD/PSD,Emídio Guerreiro,efetivo
Braga,PPD/PSD,Rui Manuel Ferreira da Silva,efetivo
Braga,PPD/PSD,Cidália Adelaide Ferreira Faria,efetivo
Braga,PPD/PSD,Joel Miranda Fernandes de Sá,efetivo
Braga,PPD/PSD,Firmino Vila Verde Costa,efetivo
Braga,PPD/PSD,Cidália Maria Alves de Abreu,efetivo
Braga,PPD/PSD,José Manuel Teixeira de Sousa,efetivo
Braga,PPD/PSD,Maria Cristina Palhares Crispiniano Vieira Sousa Ferreira,efetivo
Braga,PPD/PSD,Laura Patrícia de Sousa Monteiro Magalhães,efetivo
Braga,PPD/PSD,José Carlos Rocha Dias,efetivo
Braga,PPD/PSD,Paula Cristina Santos,efetivo
Braga,PPD/PSD,Ana Margarida da Costa Teixeira,efetivo
Braga,PPD/PSD,Luís Filipe Lopes de Carvalho,efetivo
Braga,PPD/PSD,Otília Arminda Oliveira de Castro,suplente
Braga,PPD/PSD,Martinha do Rosário Oliveira de Sousa Couto Soares,suplente
Braga,PPD/PSD,Luís Carlos Lopes Carvalho,suplente
Braga,PPD/PSD,Elisa Lameira Antunes,suplente
Braga,PPD/PSD,Luís Manuel Brito da Silva Carvalho,suplente
Braga,PPM,Luis Ernesto Ferreira Alves,efetivo
Braga,PPM,Vicente Carlos Correia Monteiro,efetivo
Braga,PPM,Claudia Fernanda Moreira de Brito,efetivo
Braga,PPM,Álvaro Fernandes Sobral,efetivo
Braga,PPM,Carlos Manuel Pereira de Andrade,efetivo
Braga,PPM,Maria Paula da Costa Oliveira,efetivo
Braga,PPM,João Manuel Pereira Duarte Pedras,efetivo
Braga,PPM,António Fernando Leite Machado,efetivo
Braga,PPM,Maria Margarida Lopes Moreira,efetivo
Braga,PPM,Delfino José de Barros Nascimento,efetivo
Braga,PPM,Francisco António Pereira Andrade,efetivo
Braga,PPM,Carla Maria Lopes da Silva Ferreira Fernandes,efetivo
Braga,PPM,Cristina Alexandra Ferreira Fernandes,efetivo
Braga,PPM,Jorge Manuel Gomes Martins,efetivo
Braga,PPM,Nair Isabel de Oliveira Dias,efetivo
Braga,PPM,Armindo Gabriel Lopes da Silva Ferreira,efetivo
Braga,PPM,Bárbara Gabriela Ferreira Fernandes,efetivo
Braga,PPM,Aparício Carlos Alves Pereira Miranda,efetivo
Braga,PPM,António Magalhães Faria,efetivo
Braga,PPM,Filipa da Conceição Martins Ferreira Lopes,suplente
Braga,PPM,Joana Filipa Ferreira Fernandes,suplente
Braga,PPM,Paulo Jorge da Silva Ferreira,suplente
Braga,PPM,César Ricardo Veloso Ferreira,suplente
Braga,PPM,Isabel Maria Lopes Ferreira,suplente
Braga,PS,Sónia Ermelinda Matos da Silva Fertuzinhos,efetivo
Braga,PS,José Fernando Gomes Mendes,efetivo
Braga,PS,Cristina Maria da Fonseca Santos Bacelar Begonha,efetivo
Braga,PS,Joaquim Barroso de Almeida Barreto,efetivo
Braga,PS,Hugo Alexandre Polido Pires,efetivo
Braga,PS,Palmira Maciel Fernandes da Costa,efetivo
Braga,PS,Luís Miguel de Freitas Marques Carvalho Soares,efetivo
Braga,PS,Nuno André Araújo dos Santos Reis e Sá,efetivo
Braga,PS,Ana Maria Ribeiro da Silva,efetivo
Braga,PS,Pompeu Miguel Noval da Rocha Martins,efetivo
Braga,PS,Maria Augusta de Araújo Fontes,efetivo
Braga,PS,Nelson José Guimarães Felgueiras,efetivo
Braga,PS,José Augusto Marçal Morais,efetivo
Braga,PS,Dora Fernanda da Cunha Pereira Gaspar,efetivo
Braga,PS,Fernando Carlos Dias Ribeiro,efetivo
Braga,PS,Casimiro da Silva Rodrigues,efetivo
Braga,PS,Maria Fernanda Ferreira Araújo,efetivo
Braga,PS,Vânia Filipa Vieira da Cruz,efetivo
Braga,PS,João Paulo Machado Mesquita,efetivo
Braga,PS,Ânia Martins Peixoto,suplente
Braga,PS,Filipe Manuel da Mota Pires,suplente
Braga,PS,Eduarda Filipa da Costa Lopes,suplente
Braga,PS,Miguel da Cunha Pereira,suplente
Braga,PS,Parcídio Matos Summavielle Soares,suplente
Braga,PTP,António Joaquim Ferreira Mendes,efetivo
Braga,PTP,Nuno José Mendonça Madaleno,efetivo
Braga,PTP,Maria Isabel Fortes de Castro Lopo Obreia,efetivo
Braga,PTP,José Manuel de Sousa Costa,efetivo
Braga,PTP,Bruno Ernesto Branco Rodrigues Pinto,efetivo
Braga,PTP,Bruna Alexandre Fernandes da Silva,efetivo
Braga,PTP,Manuel Caroço Santos Obreia,efetivo
Braga,PTP,Rodolfo Obreia Moura,efetivo
Braga,PTP,Cristina Magna da Cruz Castro,efetivo
Braga,PTP,Pedro Manuel Azevedo dos Santos,efetivo
Braga,PTP,Frederico de Castro Lopo Obreia,efetivo
Braga,PTP,Lina Maria Teles,efetivo
Braga,PTP,João Luís Cabral Alves,efetivo
Braga,PTP,Pedro Ivan Calaça Roque,efetivo
Braga,PTP,Maria Rosa de Pontes Luz Alves,efetivo
Braga,PTP,António José Calaça Pereira Roque,efetivo
Braga,PTP,Maria José Soares Simões Ferreira,efetivo
Braga,PTP,Maria Elsa Rodrigues Calaças Roque,efetivo
Braga,PTP,Duarte Bebiano Almas da Silva,efetivo
Braga,PTP,Ana Bela Gomes Pereira Matos,suplente
Braga,PTP,Ana Maria Gomes Quintal,suplente
Braga,PTP,Manuel Carroço Santos Obreia,suplente
Braga,PURP,Gustavo Alberto Duarte Santos,efetivo
Braga,PURP,Manuel Correia da Silva,efetivo
Braga,PURP,Angelina Maria da Conceição Lopes Rodrigues Enes,efetivo
Braga,PURP,Manuel da Silva Pereira,efetivo
Braga,PURP,Fernando de Matos Serra,efetivo
Braga,PURP,Maria da Glória Teles de Castro Coelho Duarte Santos,efetivo
Braga,PURP,António Pereira da Venda,efetivo
Braga,PURP,Paula Fernanda Oliveira Maia Castanho,efetivo
Braga,PURP,Mário Domingues Maia,efetivo
Braga,PURP,Carla Manuela Ribeiro Nóvoa Fernandes,efetivo
Braga,PURP,Andrea Maria de Castro Coelho Duarte Santos,efetivo
Braga,PURP,Mário Carneiro Gonçalves Branco,efetivo
Braga,PURP,Rosa Maria Dantas,efetivo
Braga,PURP,Artur Batista Mendes,efetivo
Braga,PURP,Pedro Afonso Laranjeira,efetivo
Braga,PURP,Patrícia Eduarda Dias Mendes,efetivo
Braga,PURP,Idalina Maria Alves Dias,efetivo
Braga,PURP,Manuel Soares Moreira,efetivo
Braga,PURP,Luís Miguel da Silva Cunha,efetivo
Braga,PURP,Ana Paula da Silva Falcão Moreira,suplente
Braga,PURP,Manuel Filipe da Costa Ribeiro,suplente
Braga,RIR,Diogo Alexandre Dias Reis,efetivo
Braga,RIR,Liliana Cristina de Barros Ribeiro Cunha Pinheiro,efetivo
Braga,RIR,Miguel Filipe São Bento Rodrigues,efetivo
Braga,RIR,Inês de Jesus Sousa Fernandes,efetivo
Braga,RIR,Álvaro José Lourenço Guimarães,efetivo
Braga,RIR,Rita Couto Alves Azevedo,efetivo
Braga,RIR,Joaquim de Araújo e Silva,efetivo
Braga,RIR,Maria da Conceição Ribeiro Pinto,efetivo
Braga,RIR,Paulo Adriano Novais Mota,efetivo
Braga,RIR,Cintia Andreia da Cunha Oliveira,efetivo
Braga,RIR,Arlindo Manuel Silva Eiras,efetivo
Braga,RIR,Alice Maria de Campos Fernandes da Silva,efetivo
Braga,RIR,Manuel Sampaio Mendes,efetivo
Braga,RIR,Maria Emília Rodrigues Gomes,efetivo
Braga,RIR,Carlos António Tavares Lopes,efetivo
Braga,RIR,Maria Catarina Pedro de Moura,efetivo
Braga,RIR,Manuel Agostinho Dionísio Barbosa,efetivo
Braga,RIR,Andreia Sofia Costa Queirós,efetivo
Braga,RIR,Joaquim Miguel Fonseca Ribeiro,efetivo
Braga,RIR,Manuel Araújo Campos Rodrigues,suplente
Braga,RIR,Ana Alexandrina Monteiro Teixeira,suplente
Braga,RIR,João Claude Machado Cardoso,suplente
Braga,RIR,Maria da Conceição da Silva Coelho Ataíde,suplente
Braga,RIR,António Peixoto Ferreira,suplente
Bragança,A,Carlos Alberto Sequeira Silvestre,efetivo
Bragança,A,Vivaldo Rúben Peres da Costa,efetivo
Bragança,A,Maria Aurora Gomes Fernandes,efetivo
Bragança,A,Liliana Maria de Carvalho Pinto,suplente
Bragança,A,Eduarda Filipe Nogueira Claro,suplente
Bragança,A,Paulo Flávio Ferreira Batista,suplente
Bragança,BE,Pedro Miguel Guedes de Oliveira,efetivo
Bragança,BE,Catarina Isabel Carvalho Ferraz Assis,efetivo
Bragança,BE,Marco Paulo Carrilho Gomes,efetivo
Bragança,BE,Tânia Filipa Pereira Pinto,suplente
Bragança,BE,Fernando Oliveira de Almeida,suplente
Bragança,BE,Sara Raquel Canteiro Dias,suplente
Bragança,CDS/PP,Nuno de Lima Mayer Moreira,efetivo
Bragança,CDS/PP,Rui Paulo Almendra Araújo,efetivo
Bragança,CDS/PP,Maria Olinda Nunes Barbosa,efetivo
Bragança,CDS/PP,Aníbal Moura Fernandes,suplente
Bragança,CDS/PP,Lucinda João Afonso Carpinteiro,suplente
Bragança,CDS/PP,Ricardo Luís de Oliveira Fidalgo,suplente
Bragança,CHEGA,Marco António Pereira Nozedo,efetivo
Bragança,CHEGA,Fátima Sofia Andrade Cruz Ferreira,efetivo
Bragança,CHEGA,Ricardo Miguel Dantas Amorim,efetivo
Bragança,CHEGA,Filipa Isabel Lucas Caeiro Lourinho,suplente
Bragança,CHEGA,Ernesto Manuel Matos Dias,suplente
Bragança,IL,Maria Teresa Stanislau de Almeida Domingues,efetivo
Bragança,IL,Rodrigo Esmeriz Falcão Moreira,efetivo
Bragança,IL,Sérgio Alexandre Machado Santos,efetivo
Bragança,IL,Ana Rita Rodrigues Moreira,suplente
Bragança,IL,Duarte Alves,suplente
Bragança,LIVRE,Margarida Garcia Bordalo Bento,efetivo
Bragança,LIVRE,Vítor Manuel Morais Gomes,efetivo
Bragança,LIVRE,Rosa Maria Céu Barros Coelho,efetivo
Bragança,LIVRE,António do Nascimento Bento,suplente
Bragança,LIVRE,Joana Raquel Barros Coelho,suplente
Bragança,LIVRE,Gonçalo Pedro Pires Gomes,suplente
Bragança,"Nós, Cidadãos!",José Manuel Macedo de Barros,efetivo
Bragança,"Nós, Cidadãos!",Raul Joaquim Pires da Silva,efetivo
Bragança,"Nós, Cidadãos!",Maria Isabel Reixa Silva de Sousa Júlio,efetivo
Bragança,"Nós, Cidadãos!",Alberto Pereira de Sousa,suplente
Bragança,"Nós, Cidadãos!",Maria da Luz Geraldes Figueira,suplente
Bragança,PAN,Paul Fernandes Summers,efetivo
Bragança,PAN,Octávio José Pires,efetivo
Bragança,PAN,Ana Maria Fernandes Pires,efetivo
Bragança,PAN,Maria de Fátima Fernandes Afonso Teixeira,suplente
Bragança,PAN,Sérgio Filipe Lopes Anes,suplente
Bragança,PAN,Anabela de Jesus Gomes Araújo,suplente
Bragança,PCP - PEV - CDU,Fátima da Conceição Borges Bento,efetivo
Bragança,PCP - PEV - CDU,Telmo José Machado Araújo,efetivo
Bragança,PCP - PEV - CDU,Joana Isabel Pires da Costa Monteiro,efetivo
Bragança,PCP - PEV - CDU,Francisco Miguel Ló Batista,suplente
Bragança,PCP - PEV - CDU,Acácio Augusto Pimentel Ribeiro,suplente
Bragança,PCP - PEV - CDU,Maria Eugénia Madureira Gouveia,suplente
Bragança,PCTP/MRPP,José de Jesus Dengue,efetivo
Bragança,PCTP/MRPP,Teresa Augusta Pires de Sousa Gandra,efetivo
Bragança,PCTP/MRPP,Francisco Júlio Ramos,efetivo
Bragança,PCTP/MRPP,Maria do Céu Gonçalo,suplente
Bragança,PCTP/MRPP,António Júlio de Campos,suplente
Bragança,PCTP/MRPP,Marta Cristina Ruivo Bailão Parreira,suplente
Bragança,PDR,Manuel António Gonçalves Vitorino,efetivo
Bragança,PDR,Helena Manuela Rodrigues Correia,efetivo
Bragança,PDR,Ivan Cláudio Centeio Fernandes de Carvalho,efetivo
Bragança,PDR,Maria do Amparo Gonçalves,suplente
Bragança,PDR,Luciano Augusto Ferreira,suplente
Bragança,PDR,Elisabete da Ascensão Gomes Afonso,suplente
Bragança,PNR,Carlos Manuel Fernandes Lobo,efetivo
Bragança,PNR,Joana Vanessa Bernardo,efetivo
Bragança,PNR,Olga Maria Monchique Belo Bica,efetivo
Bragança,PNR,Ricardo Jorge Bernardo Lopes,suplente
Bragança,PNR,Sandra Isabel Oliveira Lopes,suplente
Bragança,PNR,José António Fernandes Valente,suplente
Bragança,PPD/PSD,Adão José Fonseca Silva,efetivo
Bragança,PPD/PSD,Isabel Maria Lopes,efetivo
Bragança,PPD/PSD,Paulo Manuel Pereira Rodrigues Pinto,efetivo
Bragança,PPD/PSD,Sónia Marisa Rodrigues,suplente
Bragança,PPD/PSD,Victor José Neves Bebiano,suplente
Bragança,PPD/PSD,Cristina Maria Oliveira Miguel Rodrigues,suplente
Bragança,PPM,Sandra Sónia Paiva e Sousa,efetivo
Bragança,PPM,Idalina de Almeida Brandão,efetivo
Bragança,PPM,José Tavares de Pinho,efetivo
Bragança,PPM,Emília de Almeida Tavares,suplente
Bragança,PPM,Casimiro de Jesus Faria de Oliveira,suplente
Bragança,PS,Jorge Manuel Nogueiro Gomes,efetivo
Bragança,PS,Berta Ferreira Milheiro Nunes,efetivo
Bragança,PS,Pedro Fernando Reis Mascarenhas,efetivo
Bragança,PS,Ana Cristina Moura Xavier Fernandes,suplente
Bragança,PS,Hernâni Branco Fernandes,suplente
Bragança,PS,Sandrina do Céu Silva Samorinha,suplente
Bragança,PTP,Jorge Santos Barreto Filho,efetivo
Bragança,PTP,Maria Fernanda Andrade de Carvalho,efetivo
Bragança,PTP,Maria da Conceição Andrade de Carvalho,efetivo
Bragança,PTP,João António Espadaneira Magro,suplente
Bragança,PTP,Maria Laurentina de Carvalho,suplente
Bragança,PURP,António José Lopes,efetivo
Bragança,PURP,Maria do Céu Vila Real,efetivo
Bragança,PURP,Raul José Fernandes,efetivo
Bragança,PURP,Carlos Miguel Neto Silva,suplente
Bragança,PURP,Lidia da Conceição Morais Fernandes,suplente
Bragança,RIR,Manuel Maria carvalho,efetivo
Bragança,RIR,Filomena da Conceição Fausto Esteves,efetivo
Bragança,RIR,Alberto Augusto Correia,efetivo
Bragança,RIR,Paula Maria Araújo Moreira,suplente
Bragança,RIR,Arnaldo João Magalhães António,suplente
Bragança,RIR,Paulo Aníbal Neves Alves,suplente
Castelo Branco,A,Ana Isabel Gardete Correia Camilo Martins,efetivo
Castelo Branco,A,Maria Teresa dos Santos Fazendeiro Roque Pereira,efetivo
Castelo Branco,A,Carlos Manuel Bernardino Geraldes,efetivo
Castelo Branco,A,Francisco António de Deus Caetano,efetivo
Castelo Branco,A,Ana Catarina Baptista Bernardino Trindade Branco,suplente
Castelo Branco,A,Carlos Alberto Milheiro Folgado Teixeira,suplente
Castelo Branco,A,Mónica Sofia Ramos Miguel,suplente
Castelo Branco,A,Patrício Antunes Fernandes,suplente
Castelo Branco,BE,Rui Romão Lino,efetivo
Castelo Branco,BE,António Luís Pereira Fiuza,efetivo
Castelo Branco,BE,Florinda Silva Lopes Guedes,efetivo
Castelo Branco,BE,Teresa Maria Gonçalves Silvestre,efetivo
Castelo Branco,BE,Carlos Manuel Fonseca Garrido,suplente
Castelo Branco,BE,Helena Isabel Geraldes Ribeiro,suplente
Castelo Branco,BE,Edgar Marinheiro Reis,suplente
Castelo Branco,BE,Isabel Susana Canaveira Rocha Fians,suplente
Castelo Branco,CDS/PP,Maria da Assunção Morais e Cunha Vaz Patto,efetivo
Castelo Branco,CDS/PP,Diogo Nuno Ribeiro Pita Botelho,efetivo
Castelo Branco,CDS/PP,Joana Petrucci Dias Rocha,efetivo
Castelo Branco,CDS/PP,Luís Manuel Machado Brito Coutinho Dias,efetivo
Castelo Branco,CDS/PP,Rui Pedro Gonçalves Mateus,suplente
Castelo Branco,CDS/PP,Elisa Maria Massano Reiche de Vasconcelos e Sousa,suplente
Castelo Branco,CDS/PP,Paulo Jorge Freire Rodrigues,suplente
Castelo Branco,CDS/PP,Fernando Miguel Alves Cascalheira,suplente
Castelo Branco,CHEGA,José Augusto dos Santos Dias,efetivo
Castelo Branco,CHEGA,Maria Lucinda Tomaz Ribeiro Alves,efetivo
Castelo Branco,CHEGA,Fernando Tomás Ribeiro da Costa,efetivo
Castelo Branco,CHEGA,Luis António Gil Martins,efetivo
Castelo Branco,CHEGA,Eduardo Alberto Figueiredo Machado,suplente
Castelo Branco,CHEGA,Alda Filomena Louro Adão,suplente
Castelo Branco,CHEGA,Ana Paula Saraiva Vaz,suplente
Castelo Branco,IL,Maria Castello Branco,efetivo
Castelo Branco,IL,Ricardo Manuel Caiado Mourato,efetivo
Castelo Branco,IL,António Manuel dos Santos Bastos Barbosa da Fonseca,efetivo
Castelo Branco,IL,Maria Leonor Plácido Leite de Castro,efetivo
Castelo Branco,IL,Gastão José Dias Borges Taveira,suplente
Castelo Branco,IL,Catarina Faleiro Mata,suplente
Castelo Branco,LIVRE,Miguel Alexandre da Horta Cardoso,efetivo
Castelo Branco,LIVRE,Glória Maria da Conceição Fernandes Louro Ramos,efetivo
Castelo Branco,LIVRE,Ildeberto Calmeiro da Silva Gama,efetivo
Castelo Branco,LIVRE,Martine Serralheiro,efetivo
Castelo Branco,LIVRE,André Miguel Dias Azeiteiro,suplente
Castelo Branco,LIVRE,Elsa Maria Farias Ligeiro,suplente
Castelo Branco,LIVRE,Mário Jorge Carrolo Passarinho,suplente
Castelo Branco,LIVRE,Margarida Isabel Botelho Falcão Paredes,suplente
Castelo Branco,MPT,Carla Alexandra Soares Pimenta Pereira,efetivo
Castelo Branco,MPT,Miguel Alexandre Gonçalves Nunes,efetivo
Castelo Branco,MPT,Helena Margarida Cardeal Xavier,efetivo
Castelo Branco,MPT,André Emanuel de Figueiredo Gomes,efetivo
Castelo Branco,MPT,Berta Iolanda Rodrigues Vinagre,suplente
Castelo Branco,MPT,Luis Carlos Pimenta Pereira,suplente
Castelo Branco,PAN,Rebeca Catarina Correia Peres Lopes,efetivo
Castelo Branco,PAN,Ricardo da Cruz Galvão Pires,efetivo
Castelo Branco,PAN,Ana Rita Tomás Alves,efetivo
Castelo Branco,PAN,Sérgio Filipe Gonçalves Lourenço,efetivo
Castelo Branco,PAN,Inês Isabel Lopes Simão Barroso,suplente
Castelo Branco,PAN,Pedro Luís Nunes Lourenço,suplente
Castelo Branco,PAN,Carlos Alberto Antunes Basílio,suplente
Castelo Branco,PCP - PEV - CDU,Ana Maria dos Ramos Pinto Leitão,efetivo
Castelo Branco,PCP - PEV - CDU,Jorge Manuel Roque Baptista Fael,efetivo
Castelo Branco,PCP - PEV - CDU,Margarida Monteiro Gavinhos Martins Pacheco,efetivo
Castelo Branco,PCP - PEV - CDU,Ema Pereira Gomes,efetivo
Castelo Branco,PCP - PEV - CDU,Gabriel da Silva Carrola,suplente
Castelo Branco,PCP - PEV - CDU,Ângela Mafalda Fernandes Bento,suplente
Castelo Branco,PCP - PEV - CDU,José Alberto Pires Gonçalves,suplente
Castelo Branco,PCP - PEV - CDU,Maria Lurdes Santos Quaresma Boavida,suplente
Castelo Branco,PCTP/MRPP,Joaquim Rodrigues Pinto,efetivo
Castelo Branco,PCTP/MRPP,José Albino Alves Marrucho,efetivo
Castelo Branco,PCTP/MRPP,Cristina Delfina Lourenço Batista Diogo,efetivo
Castelo Branco,PCTP/MRPP,Manuel Jorge Honório de Carvalho,efetivo
Castelo Branco,PCTP/MRPP,Rosária do Carmo Lourenço Batista,suplente
Castelo Branco,PCTP/MRPP,António Paulo Batista Delgado,suplente
Castelo Branco,PDR,Victor Manuel Pires dos Santos,efetivo
Castelo Branco,PDR,Domingos Soares Mendes,efetivo
Castelo Branco,PDR,Maria Helena Duarte Figueiredo,efetivo
Castelo Branco,PDR,Hugo Manuel Marques da Silva,efetivo
Castelo Branco,PDR,Cristina Maria Duarte dos Santos Légua,suplente
Castelo Branco,PDR,Paulo Jorge de Jesus Neves de Carvalho,suplente
Castelo Branco,PDR,Maria Madalena Martinho Marques,suplente
Castelo Branco,PNR,Guilherme Paulo Aleixo Serra,efetivo
Castelo Branco,PNR,Paulo Jorge de Carvalho Mendes,efetivo
Castelo Branco,PNR,Andreia Rafaela Barros Curto,efetivo
Castelo Branco,PNR,José Mendes Jorge,efetivo
Castelo Branco,PNR,Cidália Maria Mendes Pereira do Sul Ribeiro,suplente
Castelo Branco,PNR,Paula Cristina Teixeira Henriques Costa,suplente
